START-OF-LOG: 3.0					
LOCATION: DX
CALLSIGN: PA3GXB						
CLUB: 42						
CONTEST: REF-SSB						
CATEGORY-OPERATOR: SINGLE-OP						
CATEGORY-ASSISTED: NON-ASSIST	ED					
QSO:  7000 PH 2019-02-23 1747	PA3GXB	59	42	TK5KP	59	2A
QSO:  3500 PH 2019-02-23 1755	PA3GXB	59	43	F4KIY	59	57
QSO:  3500 PH 2019-02-23 1810	PA3GXB	59	44	F4HJO	59	76
QSO:  7000 PH 2019-02-24 0835	PA3GXB	59	45	F5KLF	59	26
QSO:  7000 PH 2019-02-24 0837	PA3GXB	59	46	TM4P	59	47
QSO:  7000 PH 2019-02-24 0838	PA3GXB	59	47	F6KOP	59	77
QSO:  7000 PH 2019-02-24 0840	PA3GXB	59	48	F4CWN	59	32
QSO:  7000 PH 2019-02-24 0842	PA3GXB	59	49	F4FTA	59	21
QSO:  7000 PH 2019-02-24 0848	PA3GXB	59	50	F4GGQ	59	29
QSO:  7000 PH 2019-02-24 0850	PA3GXB	59	51	F4FRF	59	42
QSO:  7000 PH 2019-02-24 0857	PA3GXB	59	52	F5KCC	59	89
QSO:  7000 PH 2019-02-24 0907	PA3GXB	59	53	F4HMR	59	74
QSO:  7000 PH 2019-02-24 0912	PA3GXB	59	54	F1NZC	59	63
QSO:  7000 PH 2019-02-24 0919	PA3GXB	59	55	F5PTI	59	16
QSO:  7000 PH 2019-02-24 0921	PA3GXB	59	56	F5GFA	59	47
QSO:  7000 PH 2019-02-24 0926	PA3GXB	59	57	F6KQV	59	67
QSO:  7000 PH 2019-02-24 0928	PA3GXB	59	58	F5PHW	59	56
QSO:  7000 PH 2019-02-24 0933	PA3GXB	59	59	F8CHM	59	37
QSO:  7000 PH 2019-02-24 0934	PA3GXB	59	60	TM5TT	59	41
QSO:  7000 PH 2019-02-24 0936	PA3GXB	59	61	F4EZJ	59	16
QSO:  7000 PH 2019-02-24 0941	PA3GXB	59	62	F6CLQ	59	89
QSO:  7000 PH 2019-02-24 0942	PA3GXB	59	63	TM2T	59	13
QSO:  7000 PH 2019-02-24 0948	PA3GXB	59	64	F8KGW	59	35
QSO:  7000 PH 2019-02-24 0949	PA3GXB	59	65	F6KHM	59	29
QSO:  7000 PH 2019-02-24 0952	PA3GXB	59	66	F4EZG	59	87
QSO:  7000 PH 2019-02-24 0954	PA3GXB	59	67	F6KLO	59	19
QSO:  7000 PH 2019-02-24 1054	PA3GXB	59	68	F6BKD	59	47
QSO:  7000 PH 2019-02-24 1106	PA3GXB	59	69	F6CZV/P	59	29
QSO:  7000 PH 2019-02-24 1114	PA3GXB	59	70	F4FHY	59	90
QSO:  7000 PH 2019-02-24 1119	PA3GXB	59	71	F4FEP	59	29
QSO:  7000 PH 2019-02-24 1125	PA3GXB	59	72	TM6AAW	59	71
QSO:  7000 PH 2019-02-24 1127	PA3GXB	59	73	F6AXN	59	28
QSO:  7000 PH 2019-02-24 1133	PA3GXB	59	74	F8KJN	59	46
QSO:  7000 PH 2019-02-24 1137	PA3GXB	59	75	F5PSA	59	46
QSO:  7000 PH 2019-02-24 1141	PA3GXB	59	76	F5OQL	59	79
QSO:  7000 PH 2019-02-24 1148	PA3GXB	59	77	F6KQL	59	21
QSO:  7000 PH 2019-02-24 1153	PA3GXB	59	78	F6KDL	59	68
QSO:  7000 PH 2019-02-24 1350	PA3GXB	59	79	F6HSB	59	47
QSO:  7000 PH 2019-02-24 1352	PA3GXB	59	80	F8KHN	59	76
QSO:  7000 PH 2019-02-24 1353	PA3GXB	59	81	F4KIR	59	35
QSO:  7000 PH 2019-02-24 1406	PA3GXB	59	82	F4IFF	59	37
QSO:  7000 PH 2019-02-24 1408	PA3GXB	59	83	F4FMU	59	14
QSO:  7000 PH 2019-02-24 1410	PA3GXB	59	84	F6DYX	59	49
QSO:  7000 PH 2019-02-24 1417	PA3GXB	59	85	F5NKX	59	50
QSO:  7000 PH 2019-02-24 1423	PA3GXB	59	86	F6KHI	59	28
QSO:  7000 PH 2019-02-24 1429	PA3GXB	59	87	F5ADE	59	36
QSO:  7000 PH 2019-02-24 1431	PA3GXB	59	88	F6BDE	59	63
QSO:  7000 PH 2019-02-24 1434	PA3GXB	59	89	F6IPQ	59	47
QSO:  7000 PH 2019-02-24 1442	PA3GXB	59	90	F6IRA	59	40
QSO:  7000 PH 2019-02-24 1447	PA3GXB	59	91	F5ICC	59	24
QSO:  7000 PH 2019-02-24 1450	PA3GXB	59	92	F5DJL	59	74
QSO:  7000 PH 2019-02-24 1455	PA3GXB	59	93	F6KHT	59	47
QSO:  7000 PH 2019-02-24 1456	PA3GXB	59	94	F6KJS	59	71
QSO:  7000 PH 2019-02-24 1458	PA3GXB	59	95	F4KKF	59	13
QSO:  7000 PH 2019-02-24 1504	PA3GXB	59	96	F6ETI	59	19
QSO:  7000 PH 2019-02-24 1510	PA3GXB	59	97	F6BHI	59	19
QSO:  7000 PH 2019-02-24 1512	PA3GXB	59	98	F5BMI	59	46
QSO:  7000 PH 2019-02-24 1514	PA3GXB	59	99	F4GTD	59	85
QSO:  7000 PH 2019-02-24 1517	PA3GXB	59	100	F9OE	59	29
QSO:  7000 PH 2019-02-24 1730	PA3GXB	59	101	F8GTD	59	85
QSO:  7000 PH 2019-02-24 1734	PA3GXB	59	102	F6QPT	59	33
QSO:  7000 PH 2019-02-24 1736	PA3GXB	59	103	F8BPN	59	19
QSO:  3500 PH 2019-02-24 1743	PA3GXB	59	104	F6KOP	59	77
QSO:  3500 PH 2019-02-24 1746	PA3GXB	59	105	F6AX	59	28
QSO:  3500 PH 2019-02-24 1746	PA3GXB	59	106	F6MUX	59	29
QSO:  3500 PH 2019-02-24 1750	PA3GXB	59	107	F6CLQ	59	89
QSO:  3500 PH 2019-02-24 1753	PA3GXB	59	108	F6KQV	59	67
QSO:  3500 PH 2019-02-24 1754	PA3GXB	59	109	F6KNB	59	33
QSO:  3500 PH 2019-02-24 1756	PA3GXB	59	110	TM6HPP	59	2
QSO:  3500 PH 2019-02-24 1758	PA3GXB	59	111	F4KJP	59	8
QSO:  3500 PH 2019-02-24 1759	PA3GXB	59	112	F5RAG	59	64
END-OF-LOG:						
