START-OF-LOG: 3.0 ARRL SECTION: DX
CONTEST: CQ-WPX-CW
CALLSIGN: PA0RBO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 24840
OPERATORS: PA0RBO
CLUB:
NAME: ROBERT BOERHORST
SOAPBOX: I HEREBY DECLARE THAT MY OUTPUT POWER          FOR ALL CLAIMED CONTACTS WAS 5 WATTS.
SOAPBOX: RIG: ELECRAFT K3/10, OUTPUT 5 W.
SOAPBOX: ANTENNAS: 10/15/20M: 2-EL. CUBICAL QUAD                    40M: HORIZONTAL SQUARE WIRE LOOP
QSO: 28000 CW 2012-05-26 1408 PA0RBO        599 040    YT9A          599 358    0
QSO: 28000 CW 2012-05-26 1411 PA0RBO        599 041    YU5R          599 146    0
QSO: 28000 CW 2012-05-26 1415 PA0RBO        599 042    YO8AXP        599 189    0
QSO: 28000 CW 2012-05-26 1418 PA0RBO        599 043    YU8NU         599 112    0
QSO: 28000 CW 2012-05-26 1423 PA0RBO        599 044    YU2A          599 731    0
QSO: 21000 CW 2012-05-26 1522 PA0RBO        599 045    OH1F          599 790    0
QSO: 21000 CW 2012-05-26 1524 PA0RBO        599 046    E73M          599 1062   0
QSO: 21000 CW 2012-05-26 1526 PA0RBO        599 047    YT3M          599 980    0
QSO: 21000 CW 2012-05-26 1535 PA0RBO        599 048    HG3R          599 1071   0
QSO: 21000 CW 2012-05-26 1537 PA0RBO        599 049    CR3A          599 921    0
QSO: 21000 CW 2012-05-26 1539 PA0RBO        599 050    ES9C          599 2321   0
QSO: 21000 CW 2012-05-26 1542 PA0RBO        599 051    9A0Z          599 982    0
QSO: 21000 CW 2012-05-26 1544 PA0RBO        599 052    YT2B          599 6586   0
QSO: 21000 CW 2012-05-26 1854 PA0RBO        599 053    UA4M          599 1441   0
QSO: 14000 CW 2012-05-26 1901 PA0RBO        599 054    RU3DM         599 108    0
QSO: 14000 CW 2012-05-26 1903 PA0RBO        599 055    YU1JW         599 460    0
QSO: 14000 CW 2012-05-26 1909 PA0RBO        599 056    LY2J          599 949    0
QSO: 14000 CW 2012-05-26 1911 PA0RBO        599 057    RO6A          599 897    0
QSO: 14000 CW 2012-05-26 1913 PA0RBO        599 058    OK1NI         599 627    0
QSO: 14000 CW 2012-05-26 1941 PA0RBO        599 059    E7DX          599 1137   0
QSO: 14000 CW 2012-05-26 1945 PA0RBO        599 060    SP5CJQ        599 220    0
QSO: 14000 CW 2012-05-26 1947 PA0RBO        599 061    HG3R          599 1559   0
QSO: 14000 CW 2012-05-26 1949 PA0RBO        599 062    9A8M          599 1891   0
QSO: 14000 CW 2012-05-26 1952 PA0RBO        599 063    YO9OC         599 617    0
QSO: 14000 CW 2012-05-26 1955 PA0RBO        599 064    9A1A          599 1425   0
QSO: 14000 CW 2012-05-26 1958 PA0RBO        599 065    EA3GXJ        599 1201   0
QSO: 14000 CW 2012-05-26 2011 PA0RBO        599 066    SN7Q          599 1733   0
QSO: 14000 CW 2012-05-26 2013 PA0RBO        599 067    UW2M          599 1451   0
QSO: 14000 CW 2012-05-26 2020 PA0RBO        599 068    YQ6A          599 1231   0
QSO: 14000 CW 2012-05-26 2022 PA0RBO        599 069    YT0A          599 1191   0
QSO: 14000 CW 2012-05-26 2025 PA0RBO        599 070    UW1M          599 1785   0
QSO: 14000 CW 2012-05-26 2028 PA0RBO        599 071    WC1M          599 1782   0
QSO: 14000 CW 2012-05-26 2124 PA0RBO        599 072    P33W          599 3459   0
QSO:  7000 CW 2012-05-26 2127 PA0RBO        599 073    DF8AE         599 241    0
QSO:  7000 CW 2012-05-26 2128 PA0RBO        599 074    4U1ITU        599 1634   0
QSO:  7000 CW 2012-05-26 2129 PA0RBO        599 075    OK2RRR        599 792    0
QSO:  7000 CW 2012-05-26 2131 PA0RBO        599 076    HG1A          599 1236   0
QSO:  7000 CW 2012-05-26 2132 PA0RBO        599 077    YQ6A          599 1333   0
QSO:  7000 CW 2012-05-26 2134 PA0RBO        599 078    G4IIY         599 619    0
QSO:  7000 CW 2012-05-26 2135 PA0RBO        599 079    YL2BJ         599 445    0
QSO:  7000 CW 2012-05-26 2136 PA0RBO        599 080    UA2KW         599 1062   0
QSO:  7000 CW 2012-05-27 0718 PA0RBO        599 081    YU7W          599 1235   0
QSO:  7000 CW 2012-05-27 0720 PA0RBO        599 082    9A22P         599 3163   0
QSO:  7000 CW 2012-05-27 0721 PA0RBO        599 083    9A1A          599 1389   0
QSO:  7000 CW 2012-05-27 0722 PA0RBO        599 084    DJ1MM         599 720    0
QSO: 28000 CW 2012-05-27 0856 PA0RBO        599 085    HA8RH         599 372    0
QSO: 28000 CW 2012-05-27 0858 PA0RBO        599 086    HG7T          599 391    0
QSO: 28000 CW 2012-05-27 0902 PA0RBO        599 087    HG8W          599 037    0
QSO: 28000 CW 2012-05-27 0905 PA0RBO        599 088    YP8T          599 550    0
QSO: 28000 CW 2012-05-27 0908 PA0RBO        599 089    5B/RN3QO      599 1960   0
QSO: 28000 CW 2012-05-27 0910 PA0RBO        599 090    IT9RZU        599 651    0
QSO: 28000 CW 2012-05-27 0926 PA0RBO        599 091    F5KEQ         599 995    0
QSO: 28000 CW 2012-05-27 0928 PA0RBO        599 092    IK8UND        599 903    0
QSO: 28000 CW 2012-05-27 0933 PA0RBO        599 093    9A2U          599 609    0
QSO: 28000 CW 2012-05-27 0935 PA0RBO        599 094    YU1JW         599 648    0
QSO: 28000 CW 2012-05-27 0938 PA0RBO        599 095    LZ1ONK        599 636    0
QSO: 28000 CW 2012-05-27 0943 PA0RBO        599 096    YT2AA         599 396    0
QSO: 28000 CW 2012-05-27 0947 PA0RBO        599 097    RU1A          599 4405   0
QSO: 28000 CW 2012-05-27 0950 PA0RBO        599 098    OM7M          599 3134   0
QSO: 28000 CW 2012-05-27 0953 PA0RBO        599 099    SW8A          599 2021   0
QSO: 28000 CW 2012-05-27 0957 PA0RBO        599 100    SZ1A          599 2241   0
QSO: 28000 CW 2012-05-27 1001 PA0RBO        599 101    HG1S          599 481    0
QSO: 28000 CW 2012-05-27 1004 PA0RBO        599 102    R3LA          599 014    0
QSO: 28000 CW 2012-05-27 1009 PA0RBO        599 103    I0UZF         599 363    0
QSO: 28000 CW 2012-05-27 1135 PA0RBO        599 104    OP4K          599 1078   0
QSO: 21000 CW 2012-05-27 1141 PA0RBO        599 105    NR4M          599 1631   0
QSO: 21000 CW 2012-05-27 1147 PA0RBO        599 106    KD4D          599 1660   0
QSO: 21000 CW 2012-05-27 1150 PA0RBO        599 107    K0DQ          599 2795   0
QSO: 21000 CW 2012-05-27 1153 PA0RBO        599 108    WU3A          599 2038   0
QSO: 21000 CW 2012-05-27 1156 PA0RBO        599 109    VE2OXA        599 1612   0
QSO: 21000 CW 2012-05-27 1158 PA0RBO        599 110    EI3KG         599 251    0
QSO: 21000 CW 2012-05-27 1201 PA0RBO        599 111    YL9T          599 1150   0
QSO: 21000 CW 2012-05-27 1203 PA0RBO        599 112    VE3EJ         599 2376   0
QSO: 21000 CW 2012-05-27 1205 PA0RBO        599 113    VE3TA         599 1530   0
QSO: 21000 CW 2012-05-27 1207 PA0RBO        599 114    LY2W          599 1252   0
QSO: 21000 CW 2012-05-27 1209 PA0RBO        599 115    LY2J          599 1680   0
QSO: 21000 CW 2012-05-27 1211 PA0RBO        599 116    UA9FGJ        599 008    0
QSO: 21000 CW 2012-05-27 1354 PA0RBO        599 117    SO7L          599 1546   0
QSO: 14000 CW 2012-05-27 1359 PA0RBO        599 118    DQ4W          599 1404   0
QSO: 14000 CW 2012-05-27 1402 PA0RBO        599 119    DL2A          599 1804   0
QSO: 14000 CW 2012-05-27 1437 PA0RBO        599 120    DP9A          599 1813   0
QSO: 14000 CW 2012-05-27 1440 PA0RBO        599 121    YT7W          599 1448   0
QSO: 14000 CW 2012-05-27 1442 PA0RBO        599 122    RC5A          599 1442   0
QSO: 14000 CW 2012-05-27 1445 PA0RBO        599 123    S52ZW         599 1273   0
QSO: 14000 CW 2012-05-27 1447 PA0RBO        599 124    LY2W          599 422    0
QSO: 14000 CW 2012-05-27 1450 PA0RBO        599 125    DK0IU         599 251    0
QSO: 14000 CW 2012-05-27 1454 PA0RBO        599 126    S52OP         599 2110   0
QSO:  7000 CW 2012-05-27 1513 PA0RBO        599 127    IZ1GAR        599 1044   0
QSO:  7000 CW 2012-05-27 1516 PA0RBO        599 128    YT8A          599 1636   0
QSO:  7000 CW 2012-05-27 1517 PA0RBO        599 129    DK8ZZ         599 981    0
QSO:  7000 CW 2012-05-27 1520 PA0RBO        599 130    OK1Z          599 1265   0
QSO: 21000 CW 2012-05-27 1526 PA0RBO        599 131    N8BJQ         599 1742   0
QSO: 21000 CW 2012-05-27 1529 PA0RBO        599 132    SM6CNN        599 1388   0
QSO: 21000 CW 2012-05-27 1532 PA0RBO        599 133    UA6AA         599 753    0
QSO: 21000 CW 2012-05-27 1535 PA0RBO        599 134    LY2MM         599 1350   0
QSO: 21000 CW 2012-05-27 1536 PA0RBO        599 135    K8GL          599 1789   0
QSO: 21000 CW 2012-05-27 1856 PA0RBO        599 136    NE8P          599 1027   0
QSO: 21000 CW 2012-05-27 1859 PA0RBO        599 137    PW7T          599 1419   0
QSO: 21000 CW 2012-05-27 1902 PA0RBO        599 138    RA3EA         599 1255   0
QSO: 21000 CW 2012-05-27 1907 PA0RBO        599 139    NY3A          599 2878   0
QSO: 21000 CW 2012-05-27 1909 PA0RBO        599 140    KR0F          599 2774   0
QSO: 21000 CW 2012-05-27 1913 PA0RBO        599 141    JA6LCJ        599 1752   0
QSO: 21000 CW 2012-05-27 1915 PA0RBO        599 142    CR1X          599 3001   0
QSO: 21000 CW 2012-05-27 1917 PA0RBO        599 143    WR3Z          599 2389   0
QSO: 21000 CW 2012-05-27 1920 PA0RBO        599 144    W8MJ          599 2310   0
QSO: 21000 CW 2012-05-27 1923 PA0RBO        599 145    R7AW          599 2162   0
QSO: 21000 CW 2012-05-27 1926 PA0RBO        599 146    ES0DJ         599 920    0
QSO: 21000 CW 2012-05-27 1929 PA0RBO        599 147    VE3CX         599 1222   0
QSO: 21000 CW 2012-05-27 1932 PA0RBO        599 148    P49Y          599 3313   0
QSO: 21000 CW 2012-05-27 1936 PA0RBO        599 149    LS1D          599 1090   0
QSO: 21000 CW 2012-05-27 1940 PA0RBO        599 150    ZX5J          599 2446   0
QSO: 21000 CW 2012-05-27 1943 PA0RBO        599 151    NU2F          599 3080   0
QSO: 14000 CW 2012-05-27 1946 PA0RBO        599 152    9A3W          599 1400   0
QSO: 14000 CW 2012-05-27 1952 PA0RBO        599 153    SD6N          599 382    0
QSO: 14000 CW 2012-05-27 1954 PA0RBO        599 154    OM0WR         599 1335   0
QSO: 14000 CW 2012-05-27 1956 PA0RBO        599 155    SW8A          599 3854   0
QSO: 14000 CW 2012-05-27 1959 PA0RBO        599 156    HG4F          599 1337   0
QSO: 14000 CW 2012-05-27 2001 PA0RBO        599 157    YT4W          599 1821   0
QSO: 14000 CW 2012-05-27 2003 PA0RBO        599 158    IR3W          599 720    0
QSO: 14000 CW 2012-05-27 2104 PA0RBO        599 159    9A22P         599 4156   0
QSO: 14000 CW 2012-05-27 2109 PA0RBO        599 160    YT0Z          599 2198   0
QSO: 14000 CW 2012-05-27 2112 PA0RBO        599 161    UP0L          599 3025   0
QSO: 14000 CW 2012-05-27 2114 PA0RBO        599 162    UZ4I          599 2085   0
QSO: 14000 CW 2012-05-27 2117 PA0RBO        599 163    YT1A          599 1790   0
QSO: 14000 CW 2012-05-27 2119 PA0RBO        599 164    4U1GSC        599 2407   0
QSO:  7000 CW 2012-05-27 2129 PA0RBO        599 165    8S6E          599 2298   0
END-OF-LOG:
